experiment,model,dataset,task_type,example_id,context_length,length_bucket,gold_answers,prediction,metric,score
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,17b9dc10bc31a90c2d5529d5642fccb76de4607c8aededb3,8383,8k+,Paragraph 3,Paragraph 3,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,ff5dfd7c00d60fe9f8f6fc7224f42c8b1cf4d4d3ea008c3c,6315,4k-8k,Paragraph 8,Passage 8,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,2867e51cd3925271742d3cdd0af030eb55134485e04a638c,8968,8k+,Paragraph 21,Passage 21,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,f1799ce8d663da589aab85598cf2c296b7c64b17a992bda8,6111,4k-8k,Paragraph 18,Passage 18,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,60d2c6e9463cd84ae115b1012d7d759d810a4686ef6ab22d,6188,4k-8k,Paragraph 10,Passage 10,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,760463707ecc7878b6bce579b11979852925136277fecc79,3565,0-4k,Paragraph 2,Passage 2,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,c81a493635e9580bf6db7dc4eaf006499efead7cd7eae370,9353,8k+,Paragraph 11,Passage 11,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,c529ffc0301329806babf5d6dc7c8ab8eb451d2f4d1411ae,8683,8k+,Paragraph 28,Passage 28,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,7c06aa0e03724cadd034716dd789fef4900e01a3e125bf84,9495,8k+,Paragraph 9,Passage 9,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,767e3cb26ec64fc48f521770469e909d47b6fdd515ad6a9a,3543,0-4k,Paragraph 14,Passage 14,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,f48de29cd3f95821264d243f271f2e20835d4f7535735cb8,8088,8k+,Paragraph 17,Passage 17,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,80f5922b0e4edfbcf94b81ab942f21dc5b3c7fc0b9f9e7a5,7257,4k-8k,Paragraph 8,Passage 8,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,52deb25708b3c79d5ea332aba73024f1a7c92d23aa4569f2,9885,8k+,Paragraph 4,Passage 4,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,8c5149ee8fa0851bc325350c7204cdca9375d2fb86e893c5,7688,4k-8k,Paragraph 17,Passage 17,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,3c7f53b6b11d7f189b1656e90598ef9c556a93c739ecec71,10607,8k+,Paragraph 3,Passage 3,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,4cd0cbfbaa33938fc02e2da2ea0825caa6c729cdfa00b495,3937,0-4k,Paragraph 2,Paragraph 2,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,af70b30ba43f632ce620eb63182db1425846d21beb586ae4,3941,0-4k,Paragraph 7,Passage 7,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,36b54b792b373bfbb2128d71616077430b9d490ea86dbe5e,8723,8k+,Paragraph 3,Passage 3,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,b6d6fccbf020898cff9ee83be5e758916e44fa23e876acfa,3856,0-4k,Paragraph 2,Paragraph 2,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,b0e30100ad044b361a1680a2be41aa9ec823a166c79e2a3a,8708,8k+,Paragraph 26,Passage 26,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,647ab0f2c3a376dff61e86bd0414403a4efefa8e921ce2a3,6436,4k-8k,Paragraph 7,Paragraph 7,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,559199af4c138e1c3963137db2be988e53bfda850a0206e3,4702,4k-8k,Paragraph 1,Paragraph 1,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,706887714c35ef4282c80ff88cc55c27ec7e84c638a2a928,6907,4k-8k,Paragraph 2,Passage 2,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,75af1e1d5ca8b10eaaef234354b68ae5a94ec40041bfeb97,7068,4k-8k,Paragraph 5,Passage 5,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,9ffc457a98f9ff48c1c671e361202f819337c35d1c825f4c,8415,8k+,Paragraph 3,Paragraph 3,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,8142e5cbe70485dd0cd6a67551ef7a993ae1f9a390e018d6,4257,4k-8k,Paragraph 3,Passage 3,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,2f972383a6a198e9fcbddd1fec64e0521f9d213ab5541030,9098,8k+,Paragraph 6,Passage 6,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,a35fcbe303f196bb4b6435dbb0a0055b8b9e81eb422a819f,8586,8k+,Paragraph 14,Passage 14,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,be43e175180a48abca2fb2fe065596afb06f7e4efc660c65,3907,0-4k,Paragraph 2,Passage 2,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,0558770af31e1af3d7754b33a2e2fd09c21452664bffd536,8791,8k+,Paragraph 15,Passage 15,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,3dde67cecb164861ade173a27c8147ceeb4b4a8c44c75b66,8611,8k+,Paragraph 24,Passage 24,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,602e05890f8b25ce305b93fa9da6ef669fca6f4e165f7b92,8941,8k+,Paragraph 5,Passage 5,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,47af148be987a0780183628c2734a9e2d44f99e15bda7fe4,9869,8k+,Paragraph 10,,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,b7b47f3da1b114fc381f933fa989d36958adc0ae8926b860,5568,4k-8k,Paragraph 8,Passage 8,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,477378915d07764d2b45b9bbef22ed26d78ba8c63a612481,3491,0-4k,Paragraph 3,Passage 3,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,5b535188caad3a4ec79a1a56d8d47a185fcb2210d7645cf0,9786,8k+,Paragraph 6,Passage 6,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,e76dfa479902ed7538fd64855456b7d4ff3831d2d2c701aa,3351,0-4k,Paragraph 3,Paragraph 3,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,21c59f105a9c8a999757df4f3c7329cfe58e7bec4640f1be,6375,4k-8k,Paragraph 10,Passage 10,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,7551e675231726fccf04a19b6f519dae8772bd95b98e6aca,8910,8k+,Paragraph 24,Passage 24,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,ca930cc5a87a4c30583b3ea148cde22fd39cafe0eb74d6b3,9926,8k+,Paragraph 6,Passage 6,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,7a9ddf54745489ecf53e03c2f052aaa982e5530b79a08281,8061,8k+,Paragraph 21,Passage 21,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,cb4941250aa5d9ff63e5df845c241daee60510ebb252a28e,3477,0-4k,Paragraph 6,Passage 6,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,d73b6b36aaf7889cfbb502b51ef38cb44bd10ee59a67fbe2,7320,4k-8k,Paragraph 16,Passage 16,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,bb0168a6df65a94b8d59c2cf43301e5221e42adfb523e6e3,2801,0-4k,Paragraph 10,Passage 10,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,b8d2397c0354a59eb2ab05bb3edecdcb42c6296718f84abd,8771,8k+,Paragraph 6,Passage 6,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,57df6dd4f4fb60eedfce8abf6ace7ac82f3cb89b1a6cda40,6092,4k-8k,Paragraph 6,Passage 6,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,12a3582eafa8ed4c04e820bce51dab92cc4aed3c7111db81,9807,8k+,Paragraph 11,Passage 11,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,12ebf35ca0e71e4fcbee2b3244ceeb08bc0da9242ca65906,6235,4k-8k,Paragraph 4,Passage 4,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,4927cc4d3a3558dd52e9c254291bd819a0e3ed8877afb2b7,6030,4k-8k,Paragraph 18,Passage 18,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,70712c8bb0c3ddf3201e65d53964b5a27f29995b063af04e,8144,8k+,Paragraph 17,Passage 17,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,998de60d22e3ab433c0b86dfc567d6fdebee06f169400499,7684,4k-8k,Paragraph 17,Passage 17,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,7ac43cb8b7511fe54e44982cd92c3ae4fcedc242b06c9aaa,10244,8k+,Paragraph 27,Passage 27,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,a1d308c5c355e0fdb4ba546280e459a5a50b696a3a6eb10b,3116,0-4k,Paragraph 2,,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,dad48481e1f11b872a0aba904e6717977df25aa36afa021e,8583,8k+,Paragraph 23,Passage 23,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,3f222fd481265de0c5a8ff816cd0b78ac6dd5bad24d6c062,9653,8k+,Paragraph 3,Paragraph 3,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,e15a6117bec61cf603a6212bef62878edad2a6c94df93f6e,3238,0-4k,Paragraph 4,Passage 4,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,a22e317a7995aac5232721e3744c2db0089ba31c6c17390b,5669,4k-8k,Paragraph 13,Passage 13,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,6801ef085bce7cbf2561b9019892784dde99bc33059de016,9849,8k+,Paragraph 12,Passage 12,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,381d7ddfb59de8e8180f57b78d4a8d6fc090e5b2b32ce06e,8891,8k+,Paragraph 1,Paragraph 1,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,fd8cea3706521e6a6d1bb9df1037d233d3413fd2fbbb497f,3120,0-4k,Paragraph 9,Passage 9,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,738adf7528d9ff85f5bc4dfeaf51eefa1e5a3d98599496f4,3910,0-4k,Paragraph 6,Passage 6,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,dceaeffaa2c1642798423e7b0095576a7a49286f8a781b62,7096,4k-8k,Paragraph 18,Passage 18,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,9fb4b8ec1064b4d898c5abdce7ede9d94b95648d42a8b36c,3308,0-4k,Paragraph 1,Paragraph 1,accuracy,1.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,be00adeeffcad8daaccc6a38ebed198d6fb9ec7a5c9b45e7,8313,8k+,Paragraph 14,Passage 14,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,89c41e6f996726b65faf0a95464cb93699a397eaff092614,3079,0-4k,Paragraph 4,Passage 4,accuracy,0.0
longbench_phase1,qwen3-30b-a3b,passage_retrieval_en_e,synthetic_retrieval,5c8445d116a92b66f72e6ed0d00adf08c37d1752e72f73d3,5406,4k-8k,Paragraph 15,Passage 15,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,c0fe2309ca55ac01442fa28387a766461a40e92ccba36c1f,6262,4k-8k,Paragraph 7,Paragraph 7,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,763cf6ac464e16d4f5d61b69b685a6771fef3cfbe5fc326d,8723,8k+,Paragraph 14,Passage 14,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,6db5d771ecd6ffbbc157fb27596a8e1ebda3cf41dde1173b,3599,0-4k,Paragraph 9,Paragraph 9,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,d1a3433f92c83bfdb6f55cc101113b8e1a616035fc72ccf3,3405,0-4k,Paragraph 9,"The passage that the query refers to is:

**Paragraph 9**.",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,3a40d35c65b9ce79803469088ac7204019af121390116684,2524,0-4k,Paragraph 7,Paragraph 7,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,e43207ead78dff438a2c02a45fe0036e58262d649ad77cd9,8300,8k+,Paragraph 2,Paragraph 2,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,b0d37699c35b7f083e4f2dcbb275dc758d6126eae72f5a08,4354,4k-8k,Paragraph 7,,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,f05b3f579a3853667208609ceace8f84b34f39c90d29f662,6576,4k-8k,Paragraph 14,"The passage the query refers to is:

Paragraph 14.",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,0eafb6689a5f8285604cf0da2cb84bfba1be73a552c744a4,3590,0-4k,Paragraph 1,Paragraph 1,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,971ed5f97fe768247f47d72cec70b9a3b99e83ade7d24375,10544,8k+,Paragraph 28,Passage 28,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,9366ed74e314180c3b8e8e60911b382761d83c503de3a83a,2718,0-4k,Paragraph 7,Paragraph 7,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,cd102ddc34369064ebc9c83cfc1ae5e62a149db89caf9d42,8625,8k+,Paragraph 18,"The passage that the query refers to is:

**Paragraph 18**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,2bb1002fdbce02944e4226abeaa9f429bac2497eb0435fb6,4442,4k-8k,Paragraph 15,Paragraph 15,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,62419a34c63e8b5c583352a1aa5e43cc881f7546c5c5f442,8185,8k+,Paragraph 7,Paragraph 7,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,20c4969159193b8834b5a24760c6929c0a8fd2a78534146c,9838,8k+,Paragraph 7,Paragraph 7,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,850f393b81346a9cdb875d1b63b57d07427edda34c5e2165,8524,8k+,Paragraph 13,Paragraph 13,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,9675333523695435bf3b171d7c98beee14b81c5a02c66682,9416,8k+,Paragraph 25,Passage 25,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,0fad908bd27911fe79e7d2195b2ae05d784e8b75388478f3,3368,0-4k,Paragraph 10,Paragraph 10,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,b52d3d1c47ff59df9f5cd58c7ac3c1d19d4ad3f5dddbfdd5,4283,4k-8k,Paragraph 4,Paragraph 4,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,5c3c65235a6f6585dd229cf69283c1e2105626aac2d1dd71,7071,4k-8k,Paragraph 11,Paragraph 11,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,10278647adcbb165edfeb5af5aee5b8b212051b7ccfb12cb,9406,8k+,Paragraph 24,"The passage that the query refers to is:

**Paragraph 24**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,721b6ef6b4641a7517d4228be3a141ddb2e698348da36083,3490,0-4k,Paragraph 1,"The passage the query refers to is:

Paragraph 1",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,ae58b22e9648e7f5daebad76cdb8c58831243ba861b55a65,9183,8k+,Paragraph 7,Paragraph 7,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,11e3256a06c5495dca4e66245e18be3102d9886d52ef27b9,9887,8k+,Paragraph 26,Paragraph 26,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,f4ac42564f5627bcd9cf1493711f23c5a26f173ee3c17fae,6576,4k-8k,Paragraph 12,Paragraph 12,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,b176927e778d209dafcb9bb1e12e323c17eec0a7dd7a01ac,6212,4k-8k,Paragraph 3,Paragraph 3,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,210b006c4913daa66428e245125552a02eb32a741f79523d,8825,8k+,Paragraph 8,"The passage that the query refers to is:

**Paragraph 8**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,d4f8e84b07568f0867c42dfdfe39c6687b8f338ea96dfc4d,8727,8k+,Paragraph 9,Passage 9,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,5ade245338ca8897c7d0951de6823381b6c7f9e0217bbb36,3565,0-4k,Paragraph 4,Paragraph 4,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,fefcad13768b159709cc708cc673812231936f33aaf5da15,3580,0-4k,Paragraph 12,"The passage the query refers to is:

**Paragraph 12**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,d96162e71c0c7ca058d966d55d179067363b26ed39d9141f,8409,8k+,Paragraph 4,"The passage that the query refers to is:

**Paragraph 4**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,cfdc31e732f122a22691783a1de0e98d5ba8b215d74cb420,7033,4k-8k,Paragraph 8,Passage 8,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,29285e0cf79a2eb39be64dd871d0ce449699f3fa7723a678,5099,4k-8k,Paragraph 16,Passage 16,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,411771705a8c584adfda256f30514ebaf8a587eac6be9623,3022,0-4k,Paragraph 3,"The passage that the query refers to is:

**Paragraph 3**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,17b9dc10bc31a90c2d5529d5642fccb76de4607c8aededb3,8383,8k+,Paragraph 3,The passage the query refers to is: **Paragraph 3**.,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,ff5dfd7c00d60fe9f8f6fc7224f42c8b1cf4d4d3ea008c3c,6315,4k-8k,Paragraph 8,Paragraph 8,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,2867e51cd3925271742d3cdd0af030eb55134485e04a638c,8968,8k+,Paragraph 21,Paragraph 21,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,f1799ce8d663da589aab85598cf2c296b7c64b17a992bda8,6111,4k-8k,Paragraph 18,Passage 18,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,60d2c6e9463cd84ae115b1012d7d759d810a4686ef6ab22d,6188,4k-8k,Paragraph 10,Paragraph 10,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,760463707ecc7878b6bce579b11979852925136277fecc79,3565,0-4k,Paragraph 2,Paragraph 2,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,c81a493635e9580bf6db7dc4eaf006499efead7cd7eae370,9353,8k+,Paragraph 11,Paragraph 11,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,c529ffc0301329806babf5d6dc7c8ab8eb451d2f4d1411ae,8683,8k+,Paragraph 28,Passage 28,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,7c06aa0e03724cadd034716dd789fef4900e01a3e125bf84,9495,8k+,Paragraph 9,"The passage that the query refers to is:

**Paragraph 9**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,767e3cb26ec64fc48f521770469e909d47b6fdd515ad6a9a,3543,0-4k,Paragraph 14,Passage 14,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,f48de29cd3f95821264d243f271f2e20835d4f7535735cb8,8088,8k+,Paragraph 17,"The passage that the query refers to is:

**Paragraph 17**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,80f5922b0e4edfbcf94b81ab942f21dc5b3c7fc0b9f9e7a5,7257,4k-8k,Paragraph 8,"The passage that the query refers to is:  

**Paragraph 8**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,52deb25708b3c79d5ea332aba73024f1a7c92d23aa4569f2,9885,8k+,Paragraph 4,Paragraph 4,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,8c5149ee8fa0851bc325350c7204cdca9375d2fb86e893c5,7688,4k-8k,Paragraph 17,Paragraph 17,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,3c7f53b6b11d7f189b1656e90598ef9c556a93c739ecec71,10607,8k+,Paragraph 3,The passage that the query refers to is: Paragraph 3.,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,4cd0cbfbaa33938fc02e2da2ea0825caa6c729cdfa00b495,3937,0-4k,Paragraph 2,Paragraph 2,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,af70b30ba43f632ce620eb63182db1425846d21beb586ae4,3941,0-4k,Paragraph 7,"The passage that the query refers to is:

Paragraph 7.",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,36b54b792b373bfbb2128d71616077430b9d490ea86dbe5e,8723,8k+,Paragraph 3,Paragraph 3,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,b6d6fccbf020898cff9ee83be5e758916e44fa23e876acfa,3856,0-4k,Paragraph 2,"The passage that the query refers to is:

**Paragraph 2**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,b0e30100ad044b361a1680a2be41aa9ec823a166c79e2a3a,8708,8k+,Paragraph 26,Passage 26,accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,647ab0f2c3a376dff61e86bd0414403a4efefa8e921ce2a3,6436,4k-8k,Paragraph 7,"The passage that the query refers to is:

**Paragraph 7**",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,559199af4c138e1c3963137db2be988e53bfda850a0206e3,4702,4k-8k,Paragraph 1,Paragraph 1,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,706887714c35ef4282c80ff88cc55c27ec7e84c638a2a928,6907,4k-8k,Paragraph 2,Paragraph 2,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,75af1e1d5ca8b10eaaef234354b68ae5a94ec40041bfeb97,7068,4k-8k,Paragraph 5,"The passage that the query refers to is:

Paragraph 5.",accuracy,0.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,9ffc457a98f9ff48c1c671e361202f819337c35d1c825f4c,8415,8k+,Paragraph 3,Paragraph 3,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,8142e5cbe70485dd0cd6a67551ef7a993ae1f9a390e018d6,4257,4k-8k,Paragraph 3,Paragraph 3,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,2f972383a6a198e9fcbddd1fec64e0521f9d213ab5541030,9098,8k+,Paragraph 6,Paragraph 6,accuracy,1.0
longbench_phase1,qwen3-235b-a22b,passage_retrieval_en_e,synthetic_retrieval,a35fcbe303f196bb4b6435dbb0a0055b8b9e81eb422a819f,8586,8k+,Paragraph 14,"The passage the query refers to is:

**Paragraph 14**",accuracy,0.0
